timestamp_ms,frame,unity_time,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_x,hmd_rot_y,hmd_rot_z,hmd_rot_w,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
1768396210767,11,52.8762,-0.0069,1.0809,0.0240,-0.0949,0.0377,0.0008,0.9948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0487,0.7482,0.5424,-0.0101,0.0393,0.4089,0.9117
1768396210807,12,52.9171,-0.0072,1.0814,0.0233,-0.0941,0.0377,0.0013,0.9949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0489,0.7538,0.5400,-0.0149,0.0392,0.4065,0.9127
1768396210849,13,52.9585,-0.0078,1.0819,0.0224,-0.0972,0.0376,0.0024,0.9946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0493,0.7677,0.5360,-0.0178,0.0371,0.3856,0.9218
1768396210890,14,52.9999,-0.0086,1.0823,0.0216,-0.0978,0.0376,0.0022,0.9945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0504,0.7902,0.5313,-0.0303,0.0379,0.3622,0.9308
1768396210932,15,53.0416,-0.0093,1.0829,0.0207,-0.0984,0.0372,0.0037,0.9944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0519,0.8211,0.5236,-0.0527,0.0373,0.3405,0.9380
1768396210973,16,53.0822,-0.0099,1.0831,0.0194,-0.1016,0.0374,0.0058,0.9941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0543,0.8577,0.5133,-0.0814,0.0410,0.3076,0.9471
1768396211012,17,53.1218,-0.0106,1.0833,0.0184,-0.1015,0.0373,0.0066,0.9941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0578,0.8972,0.5001,-0.1149,0.0445,0.2809,0.9518
1768396211053,18,53.1625,-0.0114,1.0833,0.0170,-0.1022,0.0379,0.0081,0.9940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0625,0.9391,0.4831,-0.1481,0.0456,0.2515,0.9554
1768396211092,19,53.2013,-0.0117,1.0833,0.0162,-0.1024,0.0381,0.0090,0.9940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0666,0.9666,0.4705,-0.1690,0.0478,0.2346,0.9561
1768396211131,20,53.2408,-0.0122,1.0833,0.0147,-0.1042,0.0389,0.0099,0.9937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0727,1.0066,0.4499,-0.2031,0.0509,0.2134,0.9543
1768396211173,21,53.2822,-0.0129,1.0830,0.0131,-0.1044,0.0397,0.0114,0.9937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0801,1.0453,0.4270,-0.2334,0.0464,0.1798,0.9545
1768396211213,22,53.3221,-0.0135,1.0825,0.0118,-0.1037,0.0403,0.0107,0.9937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0882,1.0804,0.4044,-0.2620,0.0478,0.1590,0.9507
1768396211255,23,53.3640,-0.0139,1.0821,0.0102,-0.1063,0.0404,0.0134,0.9934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0975,1.1128,0.3805,-0.2943,0.0523,0.1386,0.9442
1768396211295,24,53.4044,-0.0146,1.0818,0.0090,-0.1045,0.0414,0.0122,0.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1064,1.1415,0.3561,-0.3228,0.0526,0.1223,0.9371
1768396211337,25,53.4459,-0.0150,1.0816,0.0076,-0.1044,0.0419,0.0133,0.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1149,1.1666,0.3324,-0.3471,0.0537,0.1091,0.9299
1768396211377,26,53.4873,-0.0155,1.0817,0.0062,-0.1061,0.0419,0.0158,0.9933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1229,1.1883,0.3104,-0.3686,0.0563,0.0954,0.9230
1768396211418,27,53.5280,-0.0158,1.0813,0.0048,-0.1067,0.0429,0.0156,0.9932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1290,1.2068,0.2899,-0.3891,0.0582,0.0936,0.9146
1768396211460,28,53.5696,-0.0159,1.0813,0.0033,-0.1061,0.0437,0.0166,0.9933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1341,1.2224,0.2718,-0.4030,0.0558,0.0885,0.9092
1768396211503,29,53.6125,-0.0160,1.0809,0.0020,-0.1061,0.0448,0.0159,0.9932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1389,1.2355,0.2565,-0.4163,0.0582,0.0841,0.9035
1768396211545,30,53.6538,-0.0161,1.0808,0.0008,-0.1075,0.0462,0.0161,0.9930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1442,1.2470,0.2433,-0.4277,0.0639,0.0801,0.8981
1768396211585,31,53.6943,-0.0161,1.0808,-0.0001,-0.1067,0.0471,0.0155,0.9931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1480,1.2556,0.2328,-0.4372,0.0703,0.0837,0.8927
1768396211627,32,53.7364,-0.0164,1.0811,-0.0006,-0.1085,0.0484,0.0154,0.9928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1518,1.2620,0.2244,-0.4425,0.0733,0.0848,0.8898
1768396211665,33,53.7742,-0.0166,1.0811,-0.0012,-0.1101,0.0492,0.0161,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1556,1.2671,0.2172,-0.4446,0.0694,0.0756,0.8898
1768396211703,34,53.8134,-0.0167,1.0816,-0.0013,-0.1101,0.0492,0.0172,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1569,1.2681,0.2149,-0.4466,0.0735,0.0795,0.8881
1768396211744,35,53.8541,-0.0170,1.0819,-0.0012,-0.1099,0.0498,0.0169,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1583,1.2682,0.2136,-0.4445,0.0728,0.0797,0.8893
1768396211784,36,53.8933,-0.0173,1.0822,-0.0011,-0.1107,0.0505,0.0191,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1612,1.2687,0.2105,-0.4432,0.0683,0.0748,0.8907
1768396211825,37,53.9341,-0.0173,1.0823,-0.0009,-0.1104,0.0509,0.0191,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1612,1.2665,0.2124,-0.4415,0.0712,0.0782,0.8910
1768396211866,38,53.9752,-0.0173,1.0823,-0.0008,-0.1093,0.0523,0.0186,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1627,1.2600,0.2166,-0.4333,0.0708,0.0846,0.8945
1768396211906,39,54.0161,-0.0173,1.0824,-0.0008,-0.1103,0.0537,0.0201,0.9922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1635,1.2522,0.2239,-0.4202,0.0625,0.0742,0.9022
1768396211946,40,54.0555,-0.0171,1.0826,-0.0007,-0.1087,0.0540,0.0199,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1624,1.2408,0.2345,-0.4034,0.0577,0.0784,0.9098
1768396211987,41,54.0976,-0.0171,1.0825,-0.0007,-0.1093,0.0546,0.0193,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1615,1.2259,0.2476,-0.3829,0.0510,0.0760,0.9192
1768396212030,42,54.1398,-0.0173,1.0826,-0.0006,-0.1103,0.0543,0.0191,0.9922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1607,1.2074,0.2621,-0.3602,0.0462,0.0733,0.9289
1768396212073,43,54.1820,-0.0180,1.0827,-0.0004,-0.1088,0.0534,0.0194,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1580,1.1847,0.2792,-0.3339,0.0463,0.0820,0.9379
1768396212114,44,54.2236,-0.0186,1.0832,-0.0001,-0.1085,0.0519,0.0185,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1552,1.1589,0.2954,-0.2999,0.0335,0.0808,0.9500
1768396212156,45,54.2654,-0.0193,1.0835,0.0004,-0.1103,0.0505,0.0195,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1522,1.1309,0.3112,-0.2672,0.0260,0.0818,0.9598
1768396212199,46,54.3078,-0.0202,1.0842,0.0007,-0.1097,0.0495,0.0197,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1511,1.1008,0.3251,-0.2316,0.0178,0.0753,0.9697
1768396212241,47,54.3499,-0.0209,1.0846,0.0013,-0.1103,0.0487,0.0213,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1490,1.0694,0.3381,-0.2026,0.0152,0.0792,0.9759
1768396212281,48,54.3914,-0.0214,1.0846,0.0019,-0.1106,0.0472,0.0211,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1480,1.0367,0.3501,-0.1632,0.0077,0.0726,0.9839
1768396212322,49,54.4324,-0.0218,1.0849,0.0024,-0.1101,0.0469,0.0210,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1469,1.0054,0.3613,-0.1299,0.0054,0.0667,0.9893
1768396212365,50,54.4749,-0.0221,1.0851,0.0031,-0.1092,0.0467,0.0203,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1462,0.9740,0.3695,-0.0941,-0.0002,0.0563,0.9940
1768396212407,51,54.5167,-0.0223,1.0850,0.0033,-0.1110,0.0453,0.0213,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1439,0.9442,0.3769,-0.0656,0.0014,0.0641,0.9958
1768396212449,52,54.5583,-0.0225,1.0849,0.0035,-0.1103,0.0459,0.0202,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1435,0.9171,0.3808,-0.0353,-0.0028,0.0547,0.9979
1768396212491,53,54.6004,-0.0227,1.0849,0.0035,-0.1106,0.0442,0.0209,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1426,0.8929,0.3836,-0.0141,-0.0027,0.0551,0.9984
1768396212531,54,54.6415,-0.0229,1.0849,0.0035,-0.1106,0.0438,0.0205,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1423,0.8700,0.3848,0.0119,-0.0049,0.0492,0.9987
1768396212573,55,54.6834,-0.0231,1.0849,0.0035,-0.1103,0.0434,0.0210,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1417,0.8504,0.3851,0.0284,-0.0021,0.0471,0.9985
1768396212615,56,54.7248,-0.0231,1.0848,0.0034,-0.1101,0.0430,0.0206,0.9928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1409,0.8322,0.3847,0.0483,-0.0010,0.0413,0.9980
1768396212658,57,54.7673,-0.0233,1.0847,0.0029,-0.1117,0.0437,0.0219,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1402,0.8185,0.3827,0.0621,-0.0001,0.0316,0.9976
1768396212698,58,54.8084,-0.0232,1.0850,0.0026,-0.1098,0.0448,0.0233,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1380,0.8057,0.3805,0.0741,0.0004,0.0287,0.9968
1768396212741,59,54.8503,-0.0231,1.0848,0.0021,-0.1101,0.0458,0.0229,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1350,0.7943,0.3777,0.0851,-0.0055,0.0322,0.9958
1768396212783,60,54.8925,-0.0230,1.0844,0.0016,-0.1106,0.0464,0.0230,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1338,0.7849,0.3756,0.0934,-0.0031,0.0265,0.9953
1768396212824,61,54.9336,-0.0232,1.0845,0.0011,-0.1099,0.0469,0.0229,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1314,0.7747,0.3734,0.1035,-0.0039,0.0296,0.9942
1768396212866,62,54.9749,-0.0231,1.0846,0.0006,-0.1128,0.0461,0.0232,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1286,0.7659,0.3710,0.1134,-0.0103,0.0314,0.9930
1768396212907,63,55.0167,-0.0235,1.0850,0.0001,-0.1126,0.0463,0.0243,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1273,0.7594,0.3695,0.1193,-0.0099,0.0309,0.9923
1768396212949,64,55.0586,-0.0235,1.0852,-0.0001,-0.1121,0.0463,0.0242,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1262,0.7553,0.3691,0.1231,-0.0124,0.0341,0.9917
1768396212990,65,55.1004,-0.0234,1.0853,-0.0003,-0.1120,0.0470,0.0242,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1266,0.7533,0.3697,0.1255,-0.0105,0.0332,0.9915
1768396213032,66,55.1424,-0.0234,1.0851,-0.0006,-0.1123,0.0476,0.0242,0.9922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1270,0.7539,0.3707,0.1251,-0.0083,0.0339,0.9915
1768396213074,67,55.1843,-0.0231,1.0852,-0.0007,-0.1111,0.0482,0.0229,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1271,0.7553,0.3713,0.1243,-0.0082,0.0350,0.9916
1768396213117,68,55.2255,-0.0232,1.0851,-0.0009,-0.1134,0.0485,0.0232,0.9921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1278,0.7614,0.3730,0.1186,-0.0060,0.0371,0.9922
1768396213159,69,55.2675,-0.0234,1.0853,-0.0012,-0.1124,0.0487,0.0232,0.9922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1285,0.7721,0.3742,0.1091,-0.0072,0.0360,0.9933
1768396213200,70,55.3095,-0.0236,1.0854,-0.0015,-0.1139,0.0488,0.0235,0.9920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1301,0.7855,0.3753,0.0956,-0.0048,0.0354,0.9948
1768396213241,71,55.3512,-0.0239,1.0855,-0.0018,-0.1139,0.0496,0.0238,0.9920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1323,0.8029,0.3762,0.0793,-0.0041,0.0353,0.9962
1768396213283,72,55.3927,-0.0240,1.0855,-0.0021,-0.1139,0.0497,0.0233,0.9920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1355,0.8250,0.3768,0.0583,-0.0022,0.0337,0.9977
1768396213324,73,55.4336,-0.0242,1.0857,-0.0026,-0.1151,0.0502,0.0250,0.9918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1398,0.8518,0.3762,0.0320,0.0024,0.0298,0.9990
1768396213366,74,55.4760,-0.0244,1.0859,-0.0029,-0.1159,0.0503,0.0245,0.9917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1445,0.8827,0.3739,0.0026,0.0042,0.0271,0.9996
1768396213409,75,55.5182,-0.0244,1.0860,-0.0035,-0.1162,0.0507,0.0246,0.9916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1499,0.9163,0.3695,-0.0309,0.0087,0.0256,0.9992
1768396213450,76,55.5601,-0.0244,1.0862,-0.0040,-0.1165,0.0510,0.0245,0.9916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1551,0.9509,0.3625,-0.0655,0.0131,0.0256,0.9974
1768396213492,77,55.6014,-0.0245,1.0863,-0.0045,-0.1175,0.0512,0.0243,0.9915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1601,0.9851,0.3538,-0.0975,0.0144,0.0202,0.9949
1768396213533,78,55.6429,-0.0246,1.0864,-0.0051,-0.1200,0.0514,0.0252,0.9911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1640,1.0187,0.3430,-0.1326,0.0181,0.0217,0.9908
1768396213575,79,55.6843,-0.0247,1.0869,-0.0057,-0.1185,0.0522,0.0260,0.9912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1671,1.0506,0.3300,-0.1655,0.0200,0.0215,0.9858
1768396213617,80,55.7265,-0.0246,1.0868,-0.0062,-0.1191,0.0529,0.0256,0.9911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1692,1.0798,0.3165,-0.1948,0.0195,0.0236,0.9804
1768396213658,81,55.7682,-0.0242,1.0867,-0.0066,-0.1185,0.0537,0.0259,0.9912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1714,1.1076,0.3010,-0.2255,0.0208,0.0214,0.9738
1768396213700,82,55.8092,-0.0241,1.0865,-0.0073,-0.1193,0.0543,0.0259,0.9910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1727,1.1325,0.2857,-0.2530,0.0206,0.0224,0.9670
1768396213740,83,55.8505,-0.0237,1.0864,-0.0078,-0.1179,0.0549,0.0243,0.9912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1722,1.1541,0.2707,-0.2767,0.0186,0.0311,0.9603
1768396213783,84,55.8926,-0.0232,1.0861,-0.0084,-0.1216,0.0548,0.0247,0.9908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1722,1.1727,0.2560,-0.2969,0.0171,0.0335,0.9542
1768396213826,85,55.9349,-0.0232,1.0862,-0.0093,-0.1196,0.0557,0.0243,0.9910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1721,1.1886,0.2418,-0.3162,0.0158,0.0377,0.9478
1768396213867,86,55.9767,-0.0230,1.0862,-0.0102,-0.1220,0.0560,0.0244,0.9906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1715,1.2020,0.2287,-0.3334,0.0156,0.0458,0.9416
1768396213908,87,56.0172,-0.0228,1.0867,-0.0112,-0.1220,0.0566,0.0240,0.9906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1717,1.2132,0.2173,-0.3474,0.0165,0.0515,0.9362
1768396213950,88,56.0588,-0.0226,1.0867,-0.0121,-0.1242,0.0568,0.0237,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1727,1.2230,0.2071,-0.3587,0.0180,0.0536,0.9317
1768396213992,89,56.1011,-0.0223,1.0871,-0.0129,-0.1252,0.0571,0.0235,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1742,1.2319,0.1976,-0.3699,0.0194,0.0527,0.9274
1768396214034,90,56.1436,-0.0220,1.0872,-0.0137,-0.1254,0.0578,0.0228,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1755,1.2393,0.1888,-0.3801,0.0222,0.0565,0.9230
1768396214076,91,56.1848,-0.0216,1.0877,-0.0143,-0.1238,0.0579,0.0219,0.9904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1767,1.2455,0.1810,-0.3896,0.0251,0.0578,0.9188
1768396214120,92,56.2293,-0.0214,1.0875,-0.0150,-0.1266,0.0585,0.0223,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1776,1.2505,0.1750,-0.3961,0.0263,0.0602,0.9158
1768396214158,93,56.2680,-0.0210,1.0878,-0.0155,-0.1273,0.0592,0.0218,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1784,1.2540,0.1706,-0.3995,0.0270,0.0608,0.9143
1768396214197,94,56.3074,-0.0209,1.0880,-0.0159,-0.1271,0.0598,0.0226,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1795,1.2567,0.1671,-0.4045,0.0280,0.0567,0.9123
1768396214239,95,56.3494,-0.0207,1.0880,-0.0161,-0.1271,0.0606,0.0221,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1794,1.2569,0.1661,-0.4048,0.0276,0.0589,0.9121
1768396214282,96,56.3918,-0.0205,1.0879,-0.0162,-0.1282,0.0603,0.0231,0.9897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1794,1.2562,0.1667,-0.4040,0.0272,0.0586,0.9125
1768396214324,97,56.4332,-0.0205,1.0880,-0.0161,-0.1264,0.0608,0.0224,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1795,1.2559,0.1669,-0.4039,0.0272,0.0591,0.9125
1768396214366,98,56.4752,-0.0202,1.0879,-0.0159,-0.1272,0.0609,0.0224,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1795,1.2533,0.1697,-0.4001,0.0262,0.0586,0.9142
1768396214407,99,56.5174,-0.0200,1.0878,-0.0156,-0.1270,0.0609,0.0220,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1797,1.2483,0.1753,-0.3936,0.0253,0.0579,0.9171
1768396214450,100,56.5594,-0.0199,1.0876,-0.0152,-0.1262,0.0618,0.0217,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1792,1.2416,0.1829,-0.3846,0.0251,0.0573,0.9209
1768396214490,101,56.6003,-0.0199,1.0873,-0.0149,-0.1265,0.0617,0.0221,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1781,1.2324,0.1923,-0.3716,0.0225,0.0601,0.9262
1768396214533,102,56.6423,-0.0200,1.0872,-0.0144,-0.1251,0.0616,0.0219,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1768,1.2208,0.2051,-0.3558,0.0223,0.0620,0.9322
1768396214575,103,56.6841,-0.0201,1.0871,-0.0139,-0.1251,0.0612,0.0209,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1751,1.2066,0.2193,-0.3357,0.0203,0.0686,0.9393
1768396214616,104,56.7259,-0.0204,1.0866,-0.0132,-0.1243,0.0593,0.0196,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1746,1.1900,0.2342,-0.3139,0.0190,0.0661,0.9470
1768396214657,105,56.7676,-0.0209,1.0865,-0.0127,-0.1250,0.0586,0.0203,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1736,1.1711,0.2501,-0.2906,0.0186,0.0700,0.9541
1768396214700,106,56.8096,-0.0214,1.0865,-0.0121,-0.1252,0.0567,0.0200,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1729,1.1494,0.2656,-0.2635,0.0139,0.0695,0.9620
1768396214741,107,56.8501,-0.0221,1.0866,-0.0116,-0.1248,0.0554,0.0209,0.9904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1722,1.1260,0.2819,-0.2371,0.0157,0.0737,0.9686
1768396214782,108,56.8912,-0.0226,1.0867,-0.0109,-0.1251,0.0536,0.0213,0.9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1727,1.1013,0.2972,-0.2069,0.0138,0.0721,0.9756
1768396214824,109,56.9332,-0.0232,1.0869,-0.0105,-0.1242,0.0520,0.0225,0.9906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1731,1.0758,0.3128,-0.1819,0.0204,0.0731,0.9804
1768396214866,110,56.9755,-0.0233,1.0868,-0.0100,-0.1247,0.0510,0.0210,0.9907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1740,1.0488,0.3270,-0.1522,0.0248,0.0748,0.9852
1768396214907,111,57.0168,-0.0237,1.0868,-0.0097,-0.1239,0.0496,0.0225,0.9908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1751,1.0231,0.3388,-0.1252,0.0237,0.0612,0.9900
