timestamp_ms,frame,unity_time,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_x,hmd_rot_y,hmd_rot_z,hmd_rot_w,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
1768395697839,61,84.2756,0.0361,1.2424,-0.2549,-0.1297,0.1040,0.0063,0.9861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395697882,62,84.3194,0.0347,1.2432,-0.2550,-0.1278,0.1025,0.0083,0.9865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395697921,63,84.3593,0.0335,1.2430,-0.2555,-0.1307,0.1042,0.0084,0.9859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395697960,64,84.3975,0.0318,1.2425,-0.2566,-0.1328,0.1066,0.0106,0.9853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698007,65,84.4439,0.0295,1.2421,-0.2581,-0.1362,0.1111,0.0124,0.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698043,66,84.4808,0.0287,1.2421,-0.2587,-0.1369,0.1133,0.0132,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698090,67,84.5272,0.0278,1.2420,-0.2596,-0.1368,0.1144,0.0135,0.9839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698131,68,84.5688,0.0276,1.2418,-0.2600,-0.1391,0.1112,0.0136,0.9839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698174,69,84.6113,0.0277,1.2419,-0.2601,-0.1385,0.1107,0.0142,0.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698211,70,84.6478,0.0278,1.2418,-0.2601,-0.1382,0.1117,0.0130,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698255,71,84.6922,0.0279,1.2418,-0.2599,-0.1358,0.1117,0.0127,0.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698300,72,84.7364,0.0285,1.2419,-0.2596,-0.1360,0.1126,0.0137,0.9842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698341,73,84.7782,0.0291,1.2419,-0.2592,-0.1352,0.1108,0.0122,0.9845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698377,74,84.8151,0.0298,1.2426,-0.2591,-0.1332,0.1096,0.0136,0.9849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698424,75,84.8610,0.0300,1.2427,-0.2593,-0.1342,0.1110,0.0138,0.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698460,76,84.8974,0.0302,1.2426,-0.2598,-0.1341,0.1123,0.0137,0.9845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698505,77,84.9420,0.0303,1.2424,-0.2603,-0.1338,0.1143,0.0125,0.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698547,78,84.9851,0.0307,1.2417,-0.2609,-0.1349,0.1162,0.0121,0.9839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698588,79,85.0255,0.0313,1.2416,-0.2613,-0.1335,0.1165,0.0125,0.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698627,80,85.0638,0.0315,1.2416,-0.2615,-0.1332,0.1173,0.0120,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698672,81,85.1088,0.0322,1.2417,-0.2619,-0.1325,0.1175,0.0126,0.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698710,82,85.1473,0.0327,1.2416,-0.2624,-0.1308,0.1188,0.0122,0.9842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698756,83,85.1937,0.0334,1.2413,-0.2630,-0.1257,0.1214,0.0098,0.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698797,84,85.2354,0.0342,1.2405,-0.2633,-0.1292,0.1224,0.0107,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698840,85,85.2772,0.0350,1.2408,-0.2639,-0.1247,0.1247,0.0109,0.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698881,86,85.3186,0.0361,1.2407,-0.2643,-0.1214,0.1270,0.0105,0.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698923,87,85.3604,0.0376,1.2409,-0.2646,-0.1166,0.1289,0.0094,0.9847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395698960,88,85.3970,0.0395,1.2411,-0.2650,-0.1169,0.1303,0.0112,0.9845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699007,89,85.4449,0.0416,1.2423,-0.2654,-0.1129,0.1309,0.0111,0.9849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699049,90,85.4863,0.0440,1.2428,-0.2661,-0.1103,0.1316,0.0104,0.9851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699089,91,85.5262,0.0467,1.2430,-0.2671,-0.1100,0.1324,0.0098,0.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699131,92,85.5692,0.0494,1.2433,-0.2685,-0.1086,0.1356,0.0080,0.9848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699173,93,85.6109,0.0523,1.2433,-0.2698,-0.1068,0.1374,0.0058,0.9847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699211,94,85.6487,0.0542,1.2433,-0.2707,-0.1086,0.1377,0.0065,0.9845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699245,95,85.6822,0.0569,1.2432,-0.2720,-0.1067,0.1401,0.0051,0.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699280,96,85.7174,0.0593,1.2430,-0.2728,-0.1065,0.1431,0.0033,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699328,97,85.7642,0.0618,1.2428,-0.2734,-0.1059,0.1431,0.0021,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699367,98,85.8052,0.0643,1.2427,-0.2738,-0.1060,0.1422,0.0013,0.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699410,99,85.8474,0.0660,1.2431,-0.2741,-0.1048,0.1415,0.0012,0.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699452,100,85.8885,0.0670,1.2429,-0.2743,-0.1046,0.1418,0.0001,0.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699492,101,85.9298,0.0687,1.2430,-0.2747,-0.1046,0.1406,-0.0003,0.9845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699529,102,85.9669,0.0692,1.2430,-0.2749,-0.1038,0.1404,-0.0002,0.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699577,103,86.0135,0.0696,1.2430,-0.2751,-0.1047,0.1413,-0.0004,0.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699623,104,86.0607,0.0695,1.2431,-0.2752,-0.1034,0.1409,-0.0001,0.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699659,105,86.0965,0.0693,1.2431,-0.2751,-0.1034,0.1411,0.0000,0.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699697,106,86.1333,0.0692,1.2429,-0.2749,-0.1034,0.1399,0.0000,0.9847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699743,107,86.1797,0.0689,1.2430,-0.2747,-0.1037,0.1376,0.0014,0.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699780,108,86.2167,0.0684,1.2429,-0.2745,-0.1033,0.1379,0.0007,0.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699813,109,86.2501,0.0679,1.2430,-0.2744,-0.1027,0.1385,0.0004,0.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699854,110,86.2910,0.0673,1.2434,-0.2742,-0.1036,0.1377,0.0026,0.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699890,111,86.3280,0.0664,1.2437,-0.2740,-0.1031,0.1361,0.0018,0.9853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768395699934,112,86.3705,0.0659,1.2438,-0.2741,-0.1036,0.1361,0.0029,0.9853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
