timestamp_ms,frame,unity_time,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_x,hmd_rot_y,hmd_rot_z,hmd_rot_w,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
1768374920559,41,16.4076,0.0380,1.1798,-0.2304,-0.0626,0.1955,0.0158,0.9786,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2535,1.0538,0.0832,-0.2452,0.2758,0.2330,0.8997
1768374920600,42,16.4494,0.0368,1.1798,-0.2301,-0.0633,0.1924,0.0160,0.9791,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2365,1.0528,0.0870,-0.2504,0.2548,0.2397,0.9027
1768374920641,43,16.4911,0.0354,1.1800,-0.2298,-0.0650,0.1886,0.0161,0.9798,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2210,1.0519,0.0909,-0.2521,0.2397,0.2448,0.9050
1768374920684,44,16.5326,0.0338,1.1801,-0.2296,-0.0668,0.1847,0.0177,0.9804,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2058,1.0508,0.0942,-0.2567,0.2228,0.2484,0.9071
1768374920725,45,16.5743,0.0323,1.1802,-0.2292,-0.0681,0.1808,0.0180,0.9810,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1906,1.0488,0.0970,-0.2570,0.2052,0.2570,0.9087
1768374920767,46,16.6160,0.0305,1.1804,-0.2287,-0.0699,0.1779,0.0186,0.9814,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1769,1.0468,0.0997,-0.2595,0.1911,0.2647,0.9089
1768374920809,47,16.6575,0.0288,1.1805,-0.2284,-0.0697,0.1751,0.0192,0.9819,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1649,1.0451,0.1018,-0.2607,0.1784,0.2692,0.9098
1768374920850,48,16.6993,0.0270,1.1802,-0.2279,-0.0717,0.1712,0.0193,0.9824,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1553,1.0440,0.1025,-0.2624,0.1684,0.2721,0.9104
1768374920891,49,16.7409,0.0252,1.1797,-0.2274,-0.0718,0.1679,0.0197,0.9830,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1469,1.0415,0.1034,-0.2633,0.1575,0.2775,0.9104
1768374920933,50,16.7826,0.0235,1.1789,-0.2270,-0.0710,0.1645,0.0213,0.9836,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1388,1.0358,0.1020,-0.2638,0.1390,0.2989,0.9065
1768374920975,51,16.8241,0.0218,1.1774,-0.2263,-0.0711,0.1617,0.0204,0.9841,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1318,1.0271,0.1010,-0.2587,0.1167,0.3224,0.9031
1768374921016,52,16.8658,0.0202,1.1765,-0.2254,-0.0661,0.1615,0.0190,0.9845,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1275,1.0169,0.0996,-0.2507,0.1000,0.3378,0.9017
1768374921059,53,16.9075,0.0189,1.1749,-0.2247,-0.0624,0.1636,0.0192,0.9844,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1246,1.0040,0.0968,-0.2398,0.0843,0.3638,0.8961
1768374921100,54,16.9492,0.0178,1.1730,-0.2238,-0.0620,0.1644,0.0185,0.9843,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1226,0.9874,0.0937,-0.2229,0.0584,0.3817,0.8951
1768374921142,55,16.9909,0.0167,1.1718,-0.2231,-0.0604,0.1634,0.0182,0.9845,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1226,0.9703,0.0904,-0.2023,0.0392,0.3972,0.8943
1768374921183,56,17.0325,0.0162,1.1715,-0.2224,-0.0591,0.1630,0.0173,0.9847,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1238,0.9542,0.0889,-0.1905,0.0307,0.4197,0.8869
1768374921225,57,17.0742,0.0159,1.1715,-0.2217,-0.0601,0.1630,0.0199,0.9846,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1276,0.9422,0.0878,-0.1816,0.0336,0.4280,0.8847
1768374921266,58,17.1160,0.0160,1.1719,-0.2215,-0.0566,0.1624,0.0205,0.9849,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1323,0.9315,0.0851,-0.1651,0.0331,0.4301,0.8869
1768374921308,59,17.1576,0.0161,1.1711,-0.2214,-0.0549,0.1621,0.0187,0.9851,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1361,0.9210,0.0819,-0.1464,0.0209,0.4351,0.8882
1768374921350,60,17.1992,0.0166,1.1702,-0.2213,-0.0548,0.1636,0.0173,0.9848,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1405,0.9126,0.0787,-0.1403,0.0221,0.4395,0.8869
1768374921391,61,17.2410,0.0172,1.1694,-0.2213,-0.0537,0.1634,0.0178,0.9849,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1456,0.9057,0.0749,-0.1299,0.0220,0.4397,0.8884
1768374921433,62,17.2826,0.0178,1.1686,-0.2212,-0.0506,0.1659,0.0157,0.9847,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1504,0.8984,0.0713,-0.1162,0.0168,0.4427,0.8889
1768374921475,63,17.3242,0.0186,1.1680,-0.2214,-0.0506,0.1667,0.0158,0.9846,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1548,0.8925,0.0681,-0.1085,0.0157,0.4469,0.8879
1768374921517,64,17.3662,0.0193,1.1672,-0.2218,-0.0487,0.1672,0.0146,0.9846,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1590,0.8882,0.0654,-0.1039,0.0172,0.4472,0.8882
1768374921558,65,17.4077,0.0203,1.1665,-0.2222,-0.0484,0.1679,0.0141,0.9845,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1632,0.8853,0.0638,-0.0991,0.0211,0.4459,0.8893
1768374921600,66,17.4497,0.0213,1.1661,-0.2226,-0.0469,0.1695,0.0132,0.9843,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1667,0.8838,0.0625,-0.0964,0.0245,0.4452,0.8899
1768374921642,67,17.4908,0.0226,1.1655,-0.2230,-0.0453,0.1710,0.0130,0.9841,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1700,0.8844,0.0617,-0.0972,0.0294,0.4446,0.8899
1768374921683,68,17.5326,0.0237,1.1651,-0.2235,-0.0450,0.1721,0.0109,0.9840,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1735,0.8872,0.0616,-0.1002,0.0374,0.4421,0.8906
1768374921725,69,17.5740,0.0246,1.1650,-0.2239,-0.0381,0.1746,0.0094,0.9839,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1777,0.8915,0.0617,-0.1016,0.0470,0.4379,0.8920
1768374921766,70,17.6158,0.0257,1.1647,-0.2244,-0.0339,0.1752,0.0081,0.9839,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1823,0.8961,0.0621,-0.1029,0.0569,0.4354,0.8925
1768374921809,71,17.6580,0.0263,1.1637,-0.2245,-0.0353,0.1764,0.0075,0.9837,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1867,0.9003,0.0621,-0.1045,0.0639,0.4332,0.8929
1768374921850,72,17.6991,0.0270,1.1636,-0.2247,-0.0324,0.1769,0.0070,0.9837,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1907,0.9042,0.0621,-0.1071,0.0715,0.4311,0.8931
1768374921892,73,17.7409,0.0274,1.1640,-0.2245,-0.0263,0.1779,0.0055,0.9837,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1946,0.9077,0.0620,-0.1080,0.0778,0.4289,0.8935
1768374921933,74,17.7825,0.0275,1.1632,-0.2239,-0.0313,0.1808,0.0064,0.9830,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.1981,0.9097,0.0618,-0.1081,0.0806,0.4278,0.8937
1768374921975,75,17.8242,0.0275,1.1634,-0.2235,-0.0299,0.1812,0.0055,0.9830,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2022,0.9116,0.0623,-0.1065,0.0869,0.4245,0.8949
1768374922017,76,17.8660,0.0275,1.1635,-0.2233,-0.0297,0.1805,0.0060,0.9831,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2060,0.9130,0.0628,-0.1056,0.0913,0.4255,0.8941
1768374922058,77,17.9076,0.0274,1.1635,-0.2233,-0.0318,0.1797,0.0068,0.9832,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2098,0.9153,0.0630,-0.1044,0.0953,0.4230,0.8950
1768374922100,78,17.9491,0.0272,1.1638,-0.2232,-0.0315,0.1802,0.0068,0.9831,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2139,0.9188,0.0632,-0.1063,0.1007,0.4246,0.8935
1768374922141,79,17.9909,0.0270,1.1640,-0.2232,-0.0316,0.1810,0.0069,0.9829,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2197,0.9256,0.0635,-0.1092,0.1112,0.4204,0.8938
1768374922183,80,18.0326,0.0269,1.1641,-0.2233,-0.0323,0.1820,0.0066,0.9828,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2270,0.9355,0.0635,-0.1147,0.1259,0.4152,0.8937
1768374922225,81,18.0742,0.0267,1.1641,-0.2236,-0.0312,0.1821,0.0059,0.9828,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2350,0.9480,0.0632,-0.1235,0.1457,0.4062,0.8936
1768374922267,82,18.1159,0.0269,1.1645,-0.2240,-0.0327,0.1819,0.0080,0.9827,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2429,0.9609,0.0624,-0.1324,0.1632,0.3993,0.8924
1768374922308,83,18.1575,0.0270,1.1645,-0.2244,-0.0354,0.1836,0.0080,0.9823,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2500,0.9732,0.0609,-0.1391,0.1781,0.3923,0.8917
1768374922350,84,18.1993,0.0269,1.1648,-0.2248,-0.0344,0.1849,0.0077,0.9821,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2561,0.9847,0.0591,-0.1472,0.1902,0.3886,0.8895
1768374922392,85,18.2409,0.0270,1.1652,-0.2251,-0.0364,0.1859,0.0090,0.9818,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2614,0.9952,0.0568,-0.1533,0.2006,0.3792,0.8902
1768374922433,86,18.2826,0.0271,1.1657,-0.2254,-0.0377,0.1872,0.0096,0.9816,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2657,1.0043,0.0551,-0.1600,0.2101,0.3764,0.8880
1768374922476,87,18.3244,0.0270,1.1666,-0.2257,-0.0369,0.1886,0.0101,0.9813,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2699,1.0117,0.0535,-0.1654,0.2188,0.3749,0.8856
1768374922517,88,18.3659,0.0270,1.1680,-0.2261,-0.0390,0.1902,0.0115,0.9809,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2737,1.0177,0.0525,-0.1690,0.2261,0.3709,0.8847
1768374922557,89,18.4075,0.0270,1.1699,-0.2263,-0.0422,0.1915,0.0119,0.9805,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2762,1.0223,0.0519,-0.1718,0.2303,0.3703,0.8834
1768374922600,90,18.4492,0.0268,1.1727,-0.2269,-0.0442,0.1920,0.0116,0.9803,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2779,1.0272,0.0514,-0.1767,0.2362,0.3676,0.8820
1768374922642,91,18.4908,0.0267,1.1757,-0.2276,-0.0486,0.1938,0.0127,0.9798,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2775,1.0308,0.0509,-0.1802,0.2384,0.3648,0.8818
1768374922683,92,18.5326,0.0268,1.1784,-0.2285,-0.0584,0.1935,0.0157,0.9792,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2749,1.0329,0.0509,-0.1836,0.2350,0.3656,0.8817
1768374922725,93,18.5741,0.0269,1.1816,-0.2297,-0.0619,0.1926,0.0174,0.9792,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2717,1.0334,0.0515,-0.1858,0.2331,0.3665,0.8814
1768374922767,94,18.6159,0.0267,1.1838,-0.2309,-0.0697,0.1934,0.0195,0.9784,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2672,1.0324,0.0523,-0.1869,0.2271,0.3694,0.8815
1768374922809,95,18.6575,0.0263,1.1861,-0.2319,-0.0734,0.1955,0.0197,0.9778,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2625,1.0297,0.0534,-0.1862,0.2214,0.3708,0.8825
1768374922850,96,18.6993,0.0259,1.1876,-0.2328,-0.0816,0.1975,0.0220,0.9766,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2575,1.0255,0.0546,-0.1837,0.2128,0.3761,0.8829
1768374922892,97,18.7409,0.0254,1.1891,-0.2337,-0.0866,0.1978,0.0229,0.9761,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2526,1.0210,0.0554,-0.1814,0.2059,0.3783,0.8841
1768374922933,98,18.7826,0.0249,1.1903,-0.2346,-0.0925,0.1967,0.0244,0.9758,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2484,1.0164,0.0564,-0.1788,0.1992,0.3800,0.8854
1768374922975,99,18.8243,0.0243,1.1912,-0.2352,-0.0952,0.1968,0.0237,0.9755,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2441,1.0113,0.0576,-0.1755,0.1938,0.3822,0.8863
1768374923017,100,18.8661,0.0240,1.1921,-0.2357,-0.0993,0.1961,0.0245,0.9752,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2390,1.0058,0.0587,-0.1719,0.1859,0.3857,0.8872
1768374923058,101,18.9075,0.0235,1.1930,-0.2361,-0.1046,0.1953,0.0269,0.9748,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2337,0.9994,0.0595,-0.1674,0.1773,0.3902,0.8878
1768374923100,102,18.9491,0.0230,1.1937,-0.2364,-0.1089,0.1944,0.0279,0.9745,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2282,0.9924,0.0597,-0.1626,0.1676,0.3939,0.8890
1768374923141,103,18.9908,0.0225,1.1946,-0.2368,-0.1126,0.1923,0.0294,0.9744,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2230,0.9841,0.0598,-0.1568,0.1565,0.3992,0.8897
1768374923183,104,19.0326,0.0219,1.1954,-0.2368,-0.1157,0.1912,0.0324,0.9742,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2195,0.9760,0.0597,-0.1499,0.1486,0.4015,0.8912
1768374923225,105,19.0742,0.0215,1.1960,-0.2369,-0.1183,0.1904,0.0340,0.9740,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2174,0.9679,0.0595,-0.1428,0.1418,0.4041,0.8923
1768374923267,106,19.1160,0.0210,1.1959,-0.2367,-0.1194,0.1896,0.0348,0.9740,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2178,0.9612,0.0596,-0.1343,0.1376,0.4044,0.8941
1768374923309,107,19.1575,0.0207,1.1959,-0.2367,-0.1199,0.1897,0.0357,0.9738,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2215,0.9563,0.0602,-0.1254,0.1379,0.4067,0.8943
1768374923350,108,19.1993,0.0205,1.1954,-0.2367,-0.1189,0.1878,0.0369,0.9743,-0.1473,0.7788,0.2433,-0.1792,0.3437,-0.2985,-0.8721,0.2282,0.9560,0.0621,-0.1200,0.1458,0.4019,0.8960
