timestamp_ms,frame,unity_time,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_x,hmd_rot_y,hmd_rot_z,hmd_rot_w,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
1768393661940,0,14.4504,0.1945,1.1910,-0.2720,-0.0724,-0.0937,-0.0284,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393661987,1,14.5001,0.1943,1.1909,-0.2721,-0.0715,-0.0923,-0.0290,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662028,2,14.5415,0.1943,1.1910,-0.2718,-0.0714,-0.0921,-0.0290,0.9928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662070,3,14.5831,0.1945,1.1910,-0.2715,-0.0731,-0.0953,-0.0285,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662112,4,14.6243,0.1945,1.1910,-0.2713,-0.0723,-0.0953,-0.0287,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662154,5,14.6655,0.1945,1.1911,-0.2715,-0.0722,-0.0943,-0.0286,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662189,6,14.7021,0.1946,1.1910,-0.2717,-0.0728,-0.0949,-0.0281,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662231,7,14.7438,0.1948,1.1908,-0.2720,-0.0730,-0.0943,-0.0294,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662273,8,14.7860,0.1949,1.1906,-0.2723,-0.0732,-0.0930,-0.0297,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662317,9,14.8298,0.1951,1.1904,-0.2726,-0.0732,-0.0925,-0.0296,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662363,10,14.8754,0.1951,1.1904,-0.2725,-0.0733,-0.0918,-0.0298,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662404,11,14.9165,0.1951,1.1906,-0.2722,-0.0731,-0.0923,-0.0291,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662446,12,14.9581,0.1951,1.1905,-0.2717,-0.0732,-0.0924,-0.0295,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662484,13,14.9956,0.1951,1.1905,-0.2714,-0.0724,-0.0930,-0.0298,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662527,14,15.0406,0.1952,1.1904,-0.2707,-0.0731,-0.0940,-0.0297,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662566,15,15.0781,0.1951,1.1904,-0.2707,-0.0730,-0.0939,-0.0295,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662612,16,15.1243,0.1950,1.1904,-0.2706,-0.0727,-0.0943,-0.0294,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662650,17,15.1619,0.1950,1.1905,-0.2707,-0.0729,-0.0943,-0.0292,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662683,18,15.1960,0.1950,1.1906,-0.2709,-0.0738,-0.0936,-0.0294,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662723,19,15.2353,0.1950,1.1907,-0.2713,-0.0739,-0.0928,-0.0294,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662763,20,15.2756,0.1948,1.1907,-0.2716,-0.0742,-0.0921,-0.0295,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662809,21,15.3210,0.1947,1.1907,-0.2718,-0.0744,-0.0928,-0.0296,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662844,22,15.3567,0.1945,1.1907,-0.2718,-0.0745,-0.0936,-0.0298,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662887,23,15.4003,0.1941,1.1908,-0.2720,-0.0748,-0.0934,-0.0288,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662933,24,15.4446,0.1937,1.1907,-0.2720,-0.0748,-0.0929,-0.0286,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393662973,25,15.4860,0.1933,1.1905,-0.2719,-0.0741,-0.0929,-0.0291,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663010,26,15.5225,0.1932,1.1904,-0.2717,-0.0752,-0.0941,-0.0287,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663057,27,15.5697,0.1930,1.1900,-0.2716,-0.0758,-0.0928,-0.0301,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663099,28,15.6112,0.1926,1.1900,-0.2717,-0.0751,-0.0934,-0.0293,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663137,29,15.6495,0.1921,1.1896,-0.2718,-0.0776,-0.0922,-0.0282,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663182,30,15.6948,0.1911,1.1897,-0.2720,-0.0756,-0.0905,-0.0269,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663220,31,15.7332,0.1901,1.1895,-0.2720,-0.0757,-0.0908,-0.0262,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663266,32,15.7781,0.1894,1.1897,-0.2722,-0.0768,-0.0916,-0.0242,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663305,33,15.8172,0.1885,1.1898,-0.2722,-0.0764,-0.0909,-0.0247,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663343,34,15.8558,0.1878,1.1901,-0.2721,-0.0766,-0.0923,-0.0255,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663387,35,15.8993,0.1869,1.1905,-0.2731,-0.0769,-0.0911,-0.0235,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663432,36,15.9442,0.1865,1.1905,-0.2734,-0.0798,-0.0917,-0.0239,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663471,37,15.9833,0.1862,1.1908,-0.2739,-0.0802,-0.0924,-0.0220,0.9922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663515,38,16.0273,0.1858,1.1911,-0.2746,-0.0810,-0.0899,-0.0204,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663553,39,16.0663,0.1861,1.1910,-0.2747,-0.0808,-0.0911,-0.0203,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663593,40,16.1052,0.1866,1.1911,-0.2749,-0.0809,-0.0899,-0.0193,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663640,41,16.1518,0.1872,1.1910,-0.2758,-0.0820,-0.0869,-0.0192,0.9926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663675,42,16.1884,0.1883,1.1906,-0.2761,-0.0828,-0.0882,-0.0195,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663718,43,16.2316,0.1891,1.1909,-0.2767,-0.0830,-0.0860,-0.0188,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663765,44,16.2771,0.1900,1.1908,-0.2770,-0.0843,-0.0834,-0.0189,0.9928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1768393663805,45,16.3169,0.1908,1.1908,-0.2772,-0.0850,-0.0817,-0.0196,0.9928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
